Directory,Status,Duration,SUs,Failure Reason,Vol Error (AF),Vol Error (%),Max WSEL Err,Start Time,End Time,Failure Info,Max WSE (ft),Max Depth (ft),Max Velocity (ft/s),Max Volume (ft^3),Max Flow Balance (ft^3/s),Max Stage BC (ft),Max Inflow BC (cfs),Max Cum PRCP (inc),Max Cum PRCP (in)
syn_event_136_L-H-L_2010-01-24_00-00-00_SM3_BF1_Base,SUCCESS,8.855833333333333,36,,29988.,0.6406,1.02,May 15 14:04,May 15 22:55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_136_L-L-H_2009-03-29_12-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_137_H-H-L_2021-03-20_06-00-00_SM3_BF1_Base,SUCCESS,13.713055555555554,56,,58857.,1.349,2.96,May 14 16:27,May 15 06:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_137_H-L-L_2005-01-23_11-00-00_SM3_BF1_Base,SUCCESS,11.739166666666666,48,,33404.,0.7106,0.83,May 14 17:51,May 15 05:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_137_L-H-L_1987-02-07_19-00-00_SM3_BF1_Base,SUCCESS,6.778333333333333,28,,49963.,1.061,0.42,May 15 14:05,May 15 20:51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_137_L-L-H_1996-01-01_12-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_138_H-H-L_1988-12-12_19-00-00_SM3_BF1_Base,SUCCESS,11.230555555555556,48,,31474.,0.7250,1.27,May 14 16:27,May 15 03:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_138_H-L-L_1995-01-14_12-00-00_SM3_BF1_Base,SUCCESS,9.500833333333333,40,,16836.,0.3776,0.87,May 14 17:56,May 15 03:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_138_L-H-L_2014-03-06_10-00-00_SM3_BF1_Base,SUCCESS,8.657777777777778,36,,18521.,0.4296,1.32,May 15 14:04,May 15 22:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_138_L-L-H_2005-05-04_21-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_139_H-H-L_2012-10-26_17-00-00_SM3_BF1_Base,SUCCESS,10.91638888888889,44,,142921.,2.950,1.45,May 14 16:27,May 15 03:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_139_H-L-L_2005-01-23_11-00-00_SM3_BF1_Base,SUCCESS,10.504444444444445,44,,21736.,0.4886,2.89,May 14 17:56,May 15 04:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_139_L-H-L_1993-02-07_06-00-00_SM3_BF1_Base,SUCCESS,8.209722222222222,36,,16606.,0.3659,0.77,May 15 14:05,May 15 22:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_139_L-L-H_1982-03-29_03-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_13_H-H-H_2017-10-01_00-00-00_SM3_BF1_Base,SUCCESS,13.712222222222222,56,,99138.,1.981,2.34,May 14 15:58,May 15 05:41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_13_H-H-L_2018-03-26_12-00-00_SM3_BF1_Base,SUCCESS,8.097222222222223,36,,16464.,0.4068,0.59,May 14 16:27,May 15 00:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_13_H-L-H_2002-09-25_01-00-00_SM3_BF1_Base,SUCCESS,8.918888888888889,36,,32879.,0.7483,0.86,May 14 17:27,May 15 02:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_13_H-L-L_2000-01-14_12-00-00_SM3_BF1_Base,SUCCESS,9.771111111111113,40,,20194.,0.4759,1.12,May 14 17:56,May 15 03:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_13_L-H-H_2019-12-23_09-00-00_SM3_BF1_Base,SUCCESS,11.227500000000001,48,,27413.,0.5269,1.61,May 15 14:02,May 16 01:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_13_L-H-L_1989-09-28_04-00-00_SM3_BF1_Base,SUCCESS,8.898333333333333,36,,99009.,2.171,0.80,May 15 14:04,May 15 22:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_13_L-L-H_2003-03-28_00-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_140_H-H-L_2020-01-17_16-00-00_SM3_BF1_Base,SUCCESS,6.050277777777778,28,,15909.,0.3621,0.25,May 14 16:26,May 14 22:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_140_H-L-L_2023-01-14_00-00-00_SM3_BF1_Base,SUCCESS,10.264166666666666,44,,29000.,0.6742,1.39,May 14 17:56,May 15 04:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_140_L-H-L_2012-04-07_05-00-00_SM3_BF1_Base,SUCCESS,10.636111111111111,44,,30241.,0.6217,2.07,May 15 14:04,May 16 00:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_140_L-L-H_2023-06-16_01-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_141_H-H-L_1999-01-31_04-00-00_SM3_BF1_Base,SUCCESS,8.528611111111111,36,,39137.,0.8439,1.08,May 14 16:26,May 15 00:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_141_H-L-L_2004-11-14_13-00-00_SM3_BF1_Base,SUCCESS,12.641944444444444,52,,77361.,1.818,0.37,May 14 17:57,May 15 06:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_141_L-H-L_1985-08-03_18-00-00_SM3_BF1_Base,SUCCESS,8.308611111111112,36,,18357.,0.3644,0.85,May 15 14:04,May 15 22:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_141_L-L-H_2019-10-07_22-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_142_H-H-L_2002-05-22_12-00-00_SM3_BF1_Base,SUCCESS,12.160555555555556,52,,77978.,1.780,1.19,May 14 16:26,May 15 04:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_142_H-L-L_2020-11-18_16-00-00_SM3_BF1_Base,SUCCESS,8.123333333333333,36,,23992.,0.5739,0.98,May 14 17:56,May 15 02:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_142_L-H-L_2015-09-24_00-00-00_SM3_BF1_Base,SUCCESS,10.355833333333333,44,,23461.,0.5210,2.82,May 15 14:05,May 16 00:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_142_L-L-H_1984-02-22_05-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_143_H-H-L_2023-04-09_05-00-00_SM3_BF1_Base,SUCCESS,8.780555555555557,36,,46196.,0.9912,1.41,May 14 16:26,May 15 01:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_143_H-L-L_2022-02-06_13-00-00_SM3_BF1_Base,SUCCESS,7.578055555555555,32,,15913.,0.3595,0.40,May 14 17:57,May 15 01:31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_143_L-H-L_2015-09-24_00-00-00_SM3_BF1_Base,SUCCESS,8.8725,36,,16919.,0.4161,2.91,May 15 14:04,May 15 22:56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_143_L-L-H_1991-09-29_20-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_144_H-H-L_2016-01-05_13-00-00_SM3_BF1_Base,SUCCESS,8.338333333333335,36,,87581.,1.993,1.11,May 14 16:26,May 15 00:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_144_H-L-L_2005-11-19_00-00-00_SM3_BF1_Base,SUCCESS,6.549722222222222,28,,16428.,0.3738,0.25,May 14 17:56,May 15 00:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_144_L-H-L_1994-12-21_20-00-00_SM3_BF1_Base,SUCCESS,7.632777777777778,32,,19183.,0.3851,0.81,May 15 14:04,May 15 21:42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_144_L-L-H_2018-01-29_09-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_145_H-H-L_2005-01-28_05-00-00_SM3_BF1_Base,SUCCESS,7.074166666666667,32,,54892.,1.204,0.98,May 14 16:26,May 14 23:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_145_H-L-L_1995-01-14_12-00-00_SM3_BF1_Base,SUCCESS,9.191944444444445,40,,27536.,0.6197,1.41,May 14 17:56,May 15 03:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_145_L-H-L_2015-09-24_00-00-00_SM3_BF1_Base,SUCCESS,11.65638888888889,48,,25548.,0.5763,2.99,May 15 14:04,May 16 01:44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_145_L-L-H_2023-06-16_01-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_146_H-H-L_1988-12-12_19-00-00_SM3_BF1_Base,SUCCESS,10.22,44,,23527.,0.5802,2.07,May 14 16:27,May 15 02:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_146_H-L-L_2020-08-10_02-00-00_SM3_BF1_Base,SUCCESS,6.3741666666666665,28,,15450.,0.3675,0.41,May 14 17:57,May 15 00:19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_146_L-H-L_2015-10-02_08-00-00_SM3_BF1_Base,SUCCESS,7.644722222222222,32,,25849.,0.5494,0.51,May 15 14:19,May 15 21:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_146_L-L-H_2023-06-16_01-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_147_H-H-L_2019-03-27_09-00-00_SM3_BF1_Base,SUCCESS,8.102222222222222,36,,35298.,0.7645,1.24,May 14 16:27,May 15 00:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_147_H-L-L_2012-03-06_18-00-00_SM3_BF1_Base,SUCCESS,8.693055555555556,36,,38308.,0.8606,0.60,May 14 17:58,May 15 02:39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_147_L-H-L_2015-09-24_00-00-00_SM3_BF1_Base,SUCCESS,10.196944444444444,44,,18267.,0.4112,2.80,May 15 14:04,May 16 00:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_147_L-L-H_1982-03-29_03-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_148_H-H-L_2020-09-19_16-00-00_SM3_BF1_Base,SUCCESS,10.742222222222221,44,,66675.,1.314,1.63,May 14 16:27,May 15 03:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_148_H-L-L_2005-01-23_11-00-00_SM3_BF1_Base,SUCCESS,10.071388888888889,44,,26786.,0.6043,0.94,May 14 17:56,May 15 04:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_148_L-H-L_1983-01-04_22-00-00_SM3_BF1_Base,SUCCESS,7.375555555555555,32,,17359.,0.4385,0.39,May 15 14:04,May 15 21:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_148_L-L-H_2018-01-29_09-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_149_H-H-L_2019-03-27_09-00-00_SM3_BF1_Base,SUCCESS,9.587777777777779,40,,32506.,0.7398,1.06,May 14 16:31,May 15 02:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_149_H-L-L_2003-12-04_06-00-00_SM3_BF1_Base,SUCCESS,12.729166666666666,52,,28030.,0.6017,2.72,May 14 17:56,May 15 06:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_149_L-H-L_1989-03-08_18-00-00_SM3_BF1_Base,SUCCESS,7.155,32,,25315.,0.5025,1.42,May 15 14:20,May 15 21:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_149_L-L-H_2023-05-22_22-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_14_H-H-H_2005-01-14_16-00-00_SM3_BF1_Base,SUCCESS,12.688055555555556,52,,44662.,0.9402,2.21,May 14 15:59,May 15 04:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_14_H-H-L_1989-03-10_05-00-00_SM3_BF1_Base,SUCCESS,10.813055555555556,44,,85404.,1.810,0.83,May 14 16:31,May 15 03:19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_14_H-L-H_1987-03-07_12-00-00_SM3_BF1_Base,SUCCESS,9.187222222222223,40,,58092.,1.323,0.53,May 14 17:26,May 15 02:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_14_H-L-L_2007-04-20_18-00-00_SM3_BF1_Base,SUCCESS,9.835833333333333,40,,83934.,1.871,0.86,May 14 17:55,May 15 03:45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_14_L-H-H_2019-12-23_09-00-00_SM3_BF1_Base,SUCCESS,11.125277777777779,48,,40718.,0.8757,1.17,May 15 14:02,May 16 01:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_14_L-H-L_2014-12-08_05-00-00_SM3_BF1_Base,SUCCESS,7.311388888888889,32,,19852.,0.3830,0.84,May 15 14:05,May 15 21:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_14_L-L-H_2003-03-28_00-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_150_H-H-L_2005-01-28_05-00-00_SM3_BF1_Base,SUCCESS,8.12888888888889,36,,79935.,1.695,0.96,May 14 16:31,May 15 00:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_150_H-L-L_2023-04-30_16-00-00_SM3_BF1_Base,SUCCESS,11.585,48,,76310.,1.813,2.32,May 14 17:56,May 15 05:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_150_L-H-L_2005-02-01_23-00-00_SM3_BF1_Base,SUCCESS,9.898333333333333,40,,21384.,0.4428,1.05,May 15 14:03,May 15 23:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_150_L-L-H_2023-05-22_22-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_151_H-H-L_2020-02-21_01-00-00_SM3_BF1_Base,SUCCESS,14.985277777777776,60,,79662.,1.601,3.03,May 14 16:31,May 15 07:30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_151_H-L-L_2013-11-13_11-00-00_SM3_BF1_Base,SUCCESS,13.172222222222222,56,,79154.,1.799,1.49,May 14 17:56,May 15 07:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_151_L-H-L_1991-09-22_04-00-00_SM3_BF1_Base,SUCCESS,6.672777777777778,28,,16860.,0.3928,0.25,May 15 14:03,May 15 20:43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_151_L-L-H_1984-02-22_05-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_152_H-H-L_2023-04-09_05-00-00_SM3_BF1_Base,SUCCESS,14.530277777777778,60,,81188.,1.634,1.35,May 14 16:30,May 15 07:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_152_H-L-L_1996-03-19_13-00-00_SM3_BF1_Base,SUCCESS,9.643611111111111,40,,67540.,1.519,1.13,May 14 17:56,May 15 03:35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_152_L-H-L_2016-04-15_11-00-00_SM3_BF1_Base,SUCCESS,8.363055555555555,36,,20724.,0.4598,1.13,May 15 14:07,May 15 22:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_152_L-L-H_1985-04-13_08-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_153_H-H-L_2024-03-24_15-00-00_SM3_BF1_Base,SUCCESS,8.258888888888889,36,,23271.,0.5076,0.38,May 14 16:30,May 15 00:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_153_H-L-L_1990-11-30_12-00-00_SM3_BF1_Base,SUCCESS,8.335833333333333,36,,25413.,0.5573,0.94,May 14 17:55,May 15 02:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_153_L-H-L_1994-12-12_13-00-00_SM3_BF1_Base,SUCCESS,10.235,44,,34251.,0.7604,1.03,May 15 14:03,May 16 00:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_153_L-L-H_2001-03-30_07-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_154_H-H-L_2003-11-09_15-00-00_SM3_BF1_Base,SUCCESS,7.943888888888889,32,,30534.,0.6586,1.39,May 14 16:30,May 15 00:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_154_H-L-L_1984-03-28_21-00-00_SM3_BF1_Base,SUCCESS,6.683055555555556,28,,24063.,0.5628,1.82,May 14 17:55,May 15 00:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_154_L-H-L_1993-01-10_18-00-00_SM3_BF1_Base,SUCCESS,10.14472222222222,44,,32704.,0.6412,0.50,May 15 14:20,May 16 00:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_154_L-L-H_1993-02-22_20-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_155_H-H-L_2024-09-04_01-00-00_SM3_BF1_Base,SUCCESS,6.921388888888889,28,,28230.,0.6502,0.81,May 14 16:30,May 14 23:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_155_H-L-L_2023-03-08_12-00-00_SM3_BF1_Base,SUCCESS,9.536666666666667,40,,59408.,1.379,0.98,May 14 17:56,May 15 03:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_155_L-H-L_1994-10-16_03-00-00_SM3_BF1_Base,SUCCESS,7.230833333333334,32,,38677.,0.8164,0.75,May 15 14:04,May 15 21:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_155_L-L-H_2017-11-23_16-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_156_H-H-L_2004-09-20_07-00-00_SM3_BF1_Base,SUCCESS,8.09,36,,84510.,1.699,0.47,May 14 16:30,May 15 00:36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_156_H-L-L_2021-05-14_17-00-00_SM3_BF1_Base,SUCCESS,12.633888888888889,52,,38415.,0.8703,0.82,May 14 18:00,May 15 06:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_156_L-H-L_1998-02-07_13-00-00_SM3_BF1_Base,SUCCESS,6.6866666666666665,28,,16205.,0.3607,0.48,May 15 14:19,May 15 21:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_156_L-L-H_2023-06-20_17-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_157_H-H-L_2019-03-27_09-00-00_SM3_BF1_Base,SUCCESS,11.47861111111111,48,,91717.,2.132,1.43,May 14 16:30,May 15 03:59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_157_H-L-L_2020-11-02_16-00-00_SM3_BF1_Base,SUCCESS,9.304166666666667,40,,50939.,1.112,0.89,May 14 18:00,May 15 03:18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_157_L-H-L_1981-12-30_20-00-00_SM3_BF1_Base,SUCCESS,8.391944444444444,36,,23148.,0.5038,0.82,May 15 14:03,May 15 22:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_157_L-L-H_2014-03-17_18-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_158_H-H-L_2006-02-26_15-00-00_SM3_BF1_Base,SUCCESS,7.1513888888888895,32,,21180.,0.4538,0.99,May 14 16:31,May 14 23:40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_158_H-L-L_2023-03-03_21-00-00_SM3_BF1_Base,SUCCESS,7.262777777777778,32,,22999.,0.5300,0.79,May 14 17:59,May 15 01:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_158_L-H-L_1992-10-07_01-00-00_SM3_BF1_Base,SUCCESS,8.318055555555555,36,,30621.,0.6560,0.98,May 15 14:19,May 15 22:38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_158_L-L-H_2023-05-22_22-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_159_H-H-L_2017-11-11_20-00-00_SM3_BF1_Base,SUCCESS,10.864444444444445,44,,35498.,0.7871,0.89,May 14 16:30,May 15 03:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_159_H-L-L_2023-12-14_17-00-00_SM3_BF1_Base,SUCCESS,8.385555555555555,36,,16521.,0.3613,0.38,May 14 17:59,May 15 02:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_159_L-H-L_2013-04-22_04-00-00_SM3_BF1_Base,SUCCESS,10.364444444444445,44,,22199.,0.4742,1.33,May 15 14:04,May 16 00:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_159_L-L-H_2024-02-18_16-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_15_H-H-H_2005-01-14_16-00-00_SM3_BF1_Base,SUCCESS,12.205277777777777,52,,51413.,1.161,0.48,May 14 16:00,May 15 04:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_15_H-H-L_2004-09-20_07-00-00_SM3_BF1_Base,SUCCESS,7.716666666666667,32,,38852.,0.8407,0.82,May 14 16:30,May 15 00:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_15_H-L-H_1984-02-27_11-00-00_SM3_BF1_Base,SUCCESS,9.579166666666666,40,,114380.,2.697,0.84,May 14 17:27,May 15 03:01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_15_H-L-L_2018-03-12_20-00-00_SM3_BF1_Base,SUCCESS,13.842777777777778,56,,71828.,1.619,1.33,May 14 18:02,May 15 07:52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_15_L-H-H_1994-10-11_11-00-00_SM3_BF1_Base,SUCCESS,12.089444444444444,52,,22043.,0.4780,1.28,May 15 14:02,May 16 02:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_15_L-H-L_2019-11-16_23-00-00_SM3_BF1_Base,SUCCESS,10.421111111111111,44,,17372.,0.3464,1.05,May 15 14:07,May 16 00:33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_15_L-L-H_2023-05-22_22-00-00_SM3_BF1_Base,Running,N/A,0,,N/A,N/A,N/A,May 17 01:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_160_H-H-L_2023-05-24_21-00-00_SM3_BF1_Base,SUCCESS,9.258333333333333,40,,59653.,1.322,1.49,May 14 16:31,May 15 01:46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
syn_event_160_H-L-L_1999-02-28_23-00-00_SM3_BF1_Base,SUCCESS,13.193888888888889,56,,37326.,0.8222,1.40,May 14 18:00,May 15 07:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A
